# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-11-12T00:00:00.0
# Date end (ISO 8601): 2025-11-13T00:00:00.0
# Latitude (positive North, ISO 19115): -48.8485
# Longitude (positive East, ISO 19115): -26.3054
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2025-11-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-11-12T13:00:00.0/2025-11-12T13:01:00.0;19.7472;15.8405;13.7106;2.1299;16.0891;6.3675;0.3218;6.0456;0.3777;0.5000
2025-11-12T13:01:00.0/2025-11-12T13:02:00.0;19.7551;15.8471;13.7176;2.1295;16.0909;6.3645;0.3207;6.0437;0.3762;0.5000
2025-11-12T13:02:00.0/2025-11-12T13:03:00.0;19.7627;15.8535;13.7243;2.1292;16.0926;6.3613;0.3196;6.0418;0.3747;0.5000
2025-11-12T13:03:00.0/2025-11-12T13:04:00.0;19.7700;15.8596;13.7308;2.1288;16.0943;6.3581;0.3184;6.0397;0.3732;0.5000
2025-11-12T13:04:00.0/2025-11-12T13:05:00.0;19.7771;15.8655;13.7370;2.1284;16.0958;6.3548;0.3173;6.0375;0.3718;0.5000
2025-11-12T13:05:00.0/2025-11-12T13:06:00.0;19.7838;15.8711;13.7430;2.1280;16.0974;6.3514;0.3161;6.0352;0.3703;0.5000
2025-11-12T13:06:00.0/2025-11-12T13:07:00.0;19.7903;15.8765;13.7488;2.1276;16.0988;6.3478;0.3149;6.0329;0.3688;0.5000
2025-11-12T13:07:00.0/2025-11-12T13:08:00.0;19.7966;15.8816;13.7543;2.1272;16.1003;6.3442;0.3138;6.0304;0.3673;0.5000
2025-11-12T13:08:00.0/2025-11-12T13:09:00.0;19.8025;15.8865;13.7596;2.1268;16.1016;6.3405;0.3126;6.0279;0.3658;0.5000
2025-11-12T13:09:00.0/2025-11-12T13:10:00.0;19.8082;15.8911;13.7647;2.1264;16.1029;6.3366;0.3114;6.0252;0.3643;0.5000
2025-11-12T13:10:00.0/2025-11-12T13:11:00.0;19.8136;15.8954;13.7695;2.1259;16.1042;6.3327;0.3102;6.0225;0.3628;0.5000
2025-11-12T13:11:00.0/2025-11-12T13:12:00.0;19.8187;15.8996;13.7741;2.1255;16.1054;6.3286;0.3090;6.0196;0.3613;0.5000
2025-11-12T13:12:00.0/2025-11-12T13:13:00.0;19.8236;15.9034;13.7784;2.1250;16.1065;6.3245;0.3078;6.0167;0.3598;0.5000
2025-11-12T13:13:00.0/2025-11-12T13:14:00.0;19.8282;15.9071;13.7825;2.1246;16.1076;6.3202;0.3066;6.0136;0.3583;0.5000
2025-11-12T13:14:00.0/2025-11-12T13:15:00.0;19.8324;15.9104;13.7863;2.1241;16.1086;6.3159;0.3054;6.0105;0.3568;0.5000
2025-11-12T13:15:00.0/2025-11-12T13:16:00.0;19.8364;15.9135;13.7900;2.1236;16.1095;6.3114;0.3042;6.0073;0.3553;0.5000
2025-11-12T13:16:00.0/2025-11-12T13:17:00.0;19.8402;15.9164;13.7933;2.1231;16.1104;6.3069;0.3030;6.0039;0.3538;0.5000
2025-11-12T13:17:00.0/2025-11-12T13:18:00.0;19.8437;15.9190;13.7965;2.1226;16.1113;6.3022;0.3017;6.0005;0.3523;0.5000
2025-11-12T13:18:00.0/2025-11-12T13:19:00.0;19.8469;15.9214;13.7994;2.1220;16.1121;6.2975;0.3005;5.9970;0.3508;0.5000
2025-11-12T13:19:00.0/2025-11-12T13:20:00.0;19.8498;15.9235;13.8020;2.1215;16.1128;6.2926;0.2992;5.9934;0.3493;0.5000
2025-11-12T13:20:00.0/2025-11-12T13:21:00.0;19.8524;15.9254;13.8044;2.1209;16.1135;6.2877;0.2980;5.9897;0.3478;0.5000
2025-11-12T13:21:00.0/2025-11-12T13:22:00.0;19.8548;15.9270;13.8066;2.1204;16.1141;6.2826;0.2967;5.9859;0.3463;0.5000
2025-11-12T13:22:00.0/2025-11-12T13:23:00.0;19.8569;15.9283;13.8085;2.1198;16.1147;6.2774;0.2955;5.9820;0.3448;0.5000
2025-11-12T13:23:00.0/2025-11-12T13:24:00.0;19.8587;15.9295;13.8102;2.1192;16.1152;6.2722;0.2942;5.9780;0.3433;0.5000
2025-11-12T13:24:00.0/2025-11-12T13:25:00.0;19.8602;15.9303;13.8117;2.1187;16.1157;6.2668;0.2929;5.9739;0.3418;0.5000
2025-11-12T13:25:00.0/2025-11-12T13:26:00.0;19.8615;15.9309;13.8129;2.1181;16.1160;6.2614;0.2916;5.9697;0.3403;0.5000
2025-11-12T13:26:00.0/2025-11-12T13:27:00.0;19.8625;15.9313;13.8138;2.1175;16.1164;6.2558;0.2904;5.9654;0.3388;0.5000
2025-11-12T13:27:00.0/2025-11-12T13:28:00.0;19.8632;15.9314;13.8146;2.1168;16.1166;6.2501;0.2891;5.9611;0.3372;0.5000
2025-11-12T13:28:00.0/2025-11-12T13:29:00.0;19.8636;15.9313;13.8151;2.1162;16.1169;6.2444;0.2878;5.9566;0.3357;0.5000
2025-11-12T13:29:00.0/2025-11-12T13:30:00.0;19.8637;15.9309;13.8153;2.1156;16.1170;6.2385;0.2865;5.9521;0.3342;0.5000
2025-11-12T13:30:00.0/2025-11-12T13:31:00.0;19.8636;15.9302;13.8153;2.1149;16.1171;6.2326;0.2852;5.9474;0.3327;0.5000
2025-11-12T13:31:00.0/2025-11-12T13:32:00.0;19.8632;15.9293;13.8151;2.1143;16.1172;6.2266;0.2839;5.9427;0.3312;0.5000
2025-11-12T13:32:00.0/2025-11-12T13:33:00.0;19.8626;15.9282;13.8146;2.1136;16.1172;6.2204;0.2826;5.9378;0.3297;0.5000
2025-11-12T13:33:00.0/2025-11-12T13:34:00.0;19.8616;15.9268;13.8139;2.1129;16.1171;6.2142;0.2812;5.9329;0.3281;0.5000
2025-11-12T13:34:00.0/2025-11-12T13:35:00.0;19.8604;15.9251;13.8129;2.1122;16.1170;6.2078;0.2799;5.9279;0.3266;0.5000
2025-11-12T13:35:00.0/2025-11-12T13:36:00.0;19.8589;15.9233;13.8118;2.1115;16.1169;6.2014;0.2786;5.9228;0.3251;0.5000
2025-11-12T13:36:00.0/2025-11-12T13:37:00.0;19.8571;15.9211;13.8103;2.1108;16.1166;6.1949;0.2773;5.9176;0.3236;0.5000
2025-11-12T13:37:00.0/2025-11-12T13:38:00.0;19.8550;15.9187;13.8086;2.1101;16.1163;6.1882;0.2759;5.9123;0.3220;0.5000
2025-11-12T13:38:00.0/2025-11-12T13:39:00.0;19.8527;15.9161;13.8067;2.1094;16.1160;6.1815;0.2746;5.9069;0.3205;0.5000
2025-11-12T13:39:00.0/2025-11-12T13:40:00.0;19.8501;15.9132;13.8046;2.1086;16.1156;6.1747;0.2732;5.9015;0.3190;1.0000
2025-11-12T13:40:00.0/2025-11-12T13:41:00.0;19.8472;15.9100;13.8022;2.1079;16.1152;6.1678;0.2719;5.8959;0.3174;1.0000
2025-11-12T13:41:00.0/2025-11-12T13:42:00.0;19.8440;15.9066;13.7995;2.1071;16.1147;6.1608;0.2705;5.8903;0.3159;1.0000
2025-11-12T13:42:00.0/2025-11-12T13:43:00.0;19.8406;15.9030;13.7966;2.1063;16.1141;6.1537;0.2692;5.8845;0.3144;1.0000
2025-11-12T13:43:00.0/2025-11-12T13:44:00.0;19.8369;15.8991;13.7935;2.1055;16.1135;6.1465;0.2678;5.8787;0.3128;1.0000
2025-11-12T13:44:00.0/2025-11-12T13:45:00.0;19.8329;15.8949;13.7902;2.1048;16.1128;6.1392;0.2664;5.8728;0.3113;1.0000
2025-11-12T13:45:00.0/2025-11-12T13:46:00.0;19.8287;15.8905;13.7866;2.1040;16.1121;6.1318;0.2651;5.8668;0.3098;1.0000
2025-11-12T13:46:00.0/2025-11-12T13:47:00.0;19.8241;15.8859;13.7828;2.1031;16.1113;6.1361;0.2678;5.8683;0.3130;1.0000
2025-11-12T13:47:00.0/2025-11-12T13:48:00.0;19.8193;15.8810;13.7787;2.1023;16.1104;6.1986;0.2908;5.9078;0.3401;1.0000
2025-11-12T13:48:00.0/2025-11-12T13:49:00.0;19.8142;15.8758;13.7744;2.1015;16.1095;6.2611;0.3139;5.9472;0.3671;1.0000
2025-11-12T13:49:00.0/2025-11-12T13:50:00.0;19.8088;15.8705;13.7698;2.1007;16.1086;6.3234;0.3369;5.9865;0.3941;1.0000
2025-11-12T13:50:00.0/2025-11-12T13:51:00.0;19.8032;15.8648;13.7650;2.0998;16.1075;6.3856;0.3599;6.0256;0.4212;1.0000
2025-11-12T13:51:00.0/2025-11-12T13:52:00.0;19.7973;15.8589;13.7600;2.0989;16.1065;6.4476;0.3829;6.0647;0.4482;1.0000
2025-11-12T13:52:00.0/2025-11-12T13:53:00.0;19.7911;15.8528;13.7547;2.0981;16.1054;6.5094;0.4059;6.1036;0.4752;1.0000
2025-11-12T13:53:00.0/2025-11-12T13:54:00.0;19.7846;15.8464;13.7492;2.0972;16.1042;6.5712;0.4288;6.1424;0.5022;1.0000
2025-11-12T13:54:00.0/2025-11-12T13:55:00.0;19.7779;15.8397;13.7435;2.0963;16.1029;6.6327;0.4517;6.1810;0.5293;1.0000
2025-11-12T13:55:00.0/2025-11-12T13:56:00.0;19.7709;15.8329;13.7375;2.0954;16.1016;6.6941;0.4746;6.2195;0.5563;1.0000
2025-11-12T13:56:00.0/2025-11-12T13:57:00.0;19.7636;15.8257;13.7312;2.0945;16.1003;6.7554;0.4974;6.2579;0.5833;1.0000
2025-11-12T13:57:00.0/2025-11-12T13:58:00.0;19.7560;15.8183;13.7248;2.0936;16.0989;6.8164;0.5203;6.2962;0.6103;1.0000
2025-11-12T13:58:00.0/2025-11-12T13:59:00.0;19.7482;15.8107;13.7181;2.0926;16.0974;6.8773;0.5431;6.3343;0.6372;1.0000
2025-11-12T13:59:00.0/2025-11-12T14:00:00.0;19.7401;15.8028;13.7111;2.0917;16.0959;6.9381;0.5658;6.3723;0.6642;1.0000
2025-11-12T14:00:00.0/2025-11-12T14:01:00.0;19.7317;15.7947;13.7040;2.0907;16.0943;6.9986;0.5885;6.4101;0.6912;1.0000
2025-11-12T14:01:00.0/2025-11-12T14:02:00.0;19.7230;15.7863;13.6965;2.0898;16.0926;7.0586;0.6143;6.4443;0.7218;1.0000
2025-11-12T14:02:00.0/2025-11-12T14:03:00.0;19.7141;15.7777;13.6889;2.0888;16.0909;7.1166;0.6554;6.4612;0.7704;1.0000
2025-11-12T14:03:00.0/2025-11-12T14:04:00.0;19.7049;15.7688;13.6810;2.0878;16.0892;7.1744;0.6965;6.4780;0.8191;1.0000
2025-11-12T14:04:00.0/2025-11-12T14:05:00.0;19.6954;15.7597;13.6729;2.0868;16.0874;7.2320;0.7375;6.4946;0.8677;1.0000
2025-11-12T14:05:00.0/2025-11-12T14:06:00.0;19.6856;15.7503;13.6645;2.0858;16.0855;7.2895;0.7784;6.5111;0.9163;1.0000
2025-11-12T14:06:00.0/2025-11-12T14:07:00.0;19.6756;15.7407;13.6559;2.0848;16.0836;7.3467;0.8192;6.5275;0.9649;1.0000
2025-11-12T14:07:00.0/2025-11-12T14:08:00.0;19.6653;15.7309;13.6471;2.0838;16.0816;7.4038;0.8600;6.5437;1.0135;1.0000
2025-11-12T14:08:00.0/2025-11-12T14:09:00.0;19.6548;15.7208;13.6380;2.0828;16.0796;7.4606;0.9008;6.5599;1.0620;1.0000
2025-11-12T14:09:00.0/2025-11-12T14:10:00.0;19.6439;15.7105;13.6287;2.0817;16.0775;7.5173;0.9414;6.5759;1.1106;0.5000
2025-11-12T14:10:00.0/2025-11-12T14:11:00.0;19.6328;15.6998;13.6192;2.0807;16.0753;7.5737;0.9820;6.5917;1.1591;0.5000
2025-11-12T14:11:00.0/2025-11-12T14:12:00.0;19.6214;15.6890;13.6094;2.0796;16.0731;7.6300;1.0225;6.6075;1.2076;0.5000
2025-11-12T14:12:00.0/2025-11-12T14:13:00.0;19.6097;15.6779;13.5994;2.0785;16.0708;7.6861;1.0629;6.6231;1.2561;0.5000
2025-11-12T14:13:00.0/2025-11-12T14:14:00.0;19.5978;15.6666;13.5891;2.0775;16.0685;7.7419;1.1033;6.6386;1.3046;0.5000
2025-11-12T14:14:00.0/2025-11-12T14:15:00.0;19.5856;15.6550;13.5786;2.0764;16.0661;7.7975;1.1436;6.6540;1.3531;0.5000
2025-11-12T14:15:00.0/2025-11-12T14:16:00.0;19.5731;15.6432;13.5679;2.0753;16.0637;7.8530;1.1837;6.6692;1.4015;0.5000
2025-11-12T14:16:00.0/2025-11-12T14:17:00.0;19.5604;15.6311;13.5570;2.0742;16.0612;7.9082;1.2238;6.6843;1.4499;0.5000
2025-11-12T14:17:00.0/2025-11-12T14:18:00.0;19.5474;15.6188;13.5458;2.0730;16.0586;7.9632;1.2639;6.6993;1.4983;0.5000
2025-11-12T14:18:00.0/2025-11-12T14:19:00.0;19.5341;15.6063;13.5344;2.0719;16.0560;8.0179;1.3038;6.7142;1.5467;0.5000
2025-11-12T14:19:00.0/2025-11-12T14:20:00.0;19.5205;15.5935;13.5227;2.0708;16.0533;8.0725;1.3436;6.7289;1.5950;0.5000
2025-11-12T14:20:00.0/2025-11-12T14:21:00.0;19.5067;15.5805;13.5108;2.0696;16.0506;8.1268;1.3833;6.7435;1.6434;0.5000
2025-11-12T14:21:00.0/2025-11-12T14:22:00.0;19.4926;15.5672;13.4987;2.0685;16.0478;8.1809;1.4230;6.7579;1.6917;0.5000
2025-11-12T14:22:00.0/2025-11-12T14:23:00.0;19.4783;15.5536;13.4864;2.0673;16.0449;8.2347;1.4625;6.7722;1.7400;0.5000
2025-11-12T14:23:00.0/2025-11-12T14:24:00.0;19.4636;15.5399;13.4738;2.0661;16.0420;8.2883;1.5019;6.7864;1.7882;0.5000
2025-11-12T14:24:00.0/2025-11-12T14:25:00.0;19.4487;15.5259;13.4610;2.0649;16.0390;8.3417;1.5413;6.8004;1.8365;1.0000
2025-11-12T14:25:00.0/2025-11-12T14:26:00.0;19.4336;15.5116;13.4479;2.0637;16.0360;8.3949;1.5805;6.8144;1.8847;1.0000
2025-11-12T14:26:00.0/2025-11-12T14:27:00.0;19.4181;15.4971;13.4346;2.0625;16.0329;8.4477;1.6196;6.8281;1.9329;1.0000
2025-11-12T14:27:00.0/2025-11-12T14:28:00.0;19.4024;15.4824;13.4211;2.0613;16.0297;8.5004;1.6586;6.8418;1.9810;1.0000
2025-11-12T14:28:00.0/2025-11-12T14:29:00.0;19.3864;15.4674;13.4074;2.0600;16.0265;8.5528;1.6975;6.8553;2.0292;1.0000
2025-11-12T14:29:00.0/2025-11-12T14:30:00.0;19.3702;15.4522;13.3934;2.0588;16.0232;8.6049;1.7363;6.8686;2.0773;1.0000
2025-11-12T14:30:00.0/2025-11-12T14:31:00.0;19.3537;15.4368;13.3792;2.0575;16.0199;8.6568;1.7750;6.8818;2.1253;1.0000
2025-11-12T14:31:00.0/2025-11-12T14:32:00.0;19.3370;15.4211;13.3648;2.0563;16.0165;8.6658;1.7889;6.8768;2.1439;1.0000
2025-11-12T14:32:00.0/2025-11-12T14:33:00.0;19.3199;15.4051;13.3501;2.0550;16.0131;8.4611;1.6798;6.7813;2.0149;1.0000
2025-11-12T14:33:00.0/2025-11-12T14:34:00.0;19.3026;15.3890;13.3352;2.0537;16.0096;8.2567;1.5709;6.6858;1.8859;1.0000
2025-11-12T14:34:00.0/2025-11-12T14:35:00.0;19.2850;15.3726;13.3201;2.0524;16.0060;8.0526;1.4622;6.5904;1.7570;1.0000
2025-11-12T14:35:00.0/2025-11-12T14:36:00.0;19.2672;15.3559;13.3048;2.0511;16.0023;7.8488;1.3537;6.4951;1.6281;1.0000
2025-11-12T14:36:00.0/2025-11-12T14:37:00.0;19.2491;15.3390;13.2892;2.0498;15.9986;7.6453;1.2454;6.3999;1.4993;1.0000
2025-11-12T14:37:00.0/2025-11-12T14:38:00.0;19.2307;15.3219;13.2734;2.0485;15.9949;7.4421;1.1374;6.3047;1.3706;1.0000
2025-11-12T14:38:00.0/2025-11-12T14:39:00.0;19.2121;15.3046;13.2574;2.0472;15.9911;7.2393;1.0296;6.2097;1.2419;1.0000
2025-11-12T14:39:00.0/2025-11-12T14:40:00.0;19.1932;15.2870;13.2411;2.0458;15.9872;7.0367;0.9220;6.1147;1.1132;1.0000
2025-11-12T14:40:00.0/2025-11-12T14:41:00.0;19.1740;15.2691;13.2246;2.0445;15.9833;6.8345;0.8147;6.0198;0.9846;1.0000
2025-11-12T14:41:00.0/2025-11-12T14:42:00.0;19.1546;15.2511;13.2079;2.0431;15.9793;6.6327;0.7076;5.9250;0.8561;1.0000
2025-11-12T14:42:00.0/2025-11-12T14:43:00.0;19.1349;15.2327;13.1910;2.0417;15.9752;6.4312;0.6008;5.8304;0.7277;1.0000
2025-11-12T14:43:00.0/2025-11-12T14:44:00.0;19.1150;15.2142;13.1739;2.0403;15.9711;6.2301;0.4943;5.7358;0.5993;1.0000
2025-11-12T14:44:00.0/2025-11-12T14:45:00.0;19.0948;15.1954;13.1565;2.0389;15.9669;6.0294;0.3880;5.6413;0.4709;1.0000
2025-11-12T14:45:00.0/2025-11-12T14:46:00.0;19.0743;15.1764;13.1389;2.0375;15.9626;5.8290;0.2820;5.5470;0.3427;1.0000
2025-11-12T14:46:00.0/2025-11-12T14:47:00.0;19.0536;15.1572;13.1211;2.0361;15.9583;5.6338;0.1917;5.4420;0.2332;1.0000
2025-11-12T14:47:00.0/2025-11-12T14:48:00.0;19.0326;15.1377;13.1030;2.0347;15.9539;5.4623;0.1787;5.2837;0.2176;1.0000
2025-11-12T14:48:00.0/2025-11-12T14:49:00.0;19.0113;15.1180;13.0847;2.0333;15.9495;5.2913;0.1657;5.1256;0.2019;1.0000
2025-11-12T14:49:00.0/2025-11-12T14:50:00.0;18.9898;15.0980;13.0662;2.0318;15.9450;5.1206;0.1527;4.9679;0.1863;1.0000
2025-11-12T14:50:00.0/2025-11-12T14:51:00.0;18.9681;15.0779;13.0475;2.0304;15.9404;4.9502;0.1397;4.8105;0.1707;1.0000
2025-11-12T14:51:00.0/2025-11-12T14:52:00.0;18.9460;15.0575;13.0286;2.0289;15.9358;4.7802;0.1268;4.6534;0.1550;1.0000
2025-11-12T14:52:00.0/2025-11-12T14:53:00.0;18.9237;15.0368;13.0094;2.0274;15.9311;4.6106;0.1139;4.4967;0.1394;1.0000
2025-11-12T14:53:00.0/2025-11-12T14:54:00.0;18.9012;15.0160;12.9900;2.0259;15.9264;4.4413;0.1010;4.3403;0.1238;1.0000
2025-11-12T14:54:00.0/2025-11-12T14:55:00.0;18.8784;14.9949;12.9705;2.0244;15.9216;4.2725;0.0882;4.1843;0.1082;1.0000
2025-11-12T14:55:00.0/2025-11-12T14:56:00.0;18.8553;14.9735;12.9506;2.0229;15.9167;4.1040;0.0754;4.0286;0.0927;1.0000
2025-11-12T14:56:00.0/2025-11-12T14:57:00.0;18.8320;14.9520;12.9306;2.0214;15.9117;3.9359;0.0626;3.8733;0.0771;1.0000
2025-11-12T14:57:00.0/2025-11-12T14:58:00.0;18.8085;14.9302;12.9103;2.0199;15.9067;3.7683;0.0499;3.7183;0.0615;1.0000
2025-11-12T14:58:00.0/2025-11-12T14:59:00.0;18.7846;14.9082;12.8898;2.0183;15.9016;3.6010;0.0373;3.5638;0.0460;1.0000
2025-11-12T14:59:00.0/2025-11-12T15:00:00.0;18.7605;14.8859;12.8691;2.0168;15.8965;3.4342;0.0246;3.4096;0.0304;1.0000
2025-11-12T15:00:00.0/2025-11-12T15:01:00.0;18.7362;14.8635;12.8478;2.0157;15.8908;3.2678;0.0120;3.2558;0.0149;1.0000
2025-11-12T15:01:00.0/2025-11-12T15:02:00.0;18.7116;14.8409;12.8259;2.0150;15.8845;3.1303;0.0016;3.1287;0.0020;1.0000
2025-11-12T15:02:00.0/2025-11-12T15:03:00.0;18.6868;14.8181;12.8038;2.0143;15.8782;3.1347;0.0016;3.1330;0.0020;1.0000
2025-11-12T15:03:00.0/2025-11-12T15:04:00.0;18.6616;14.7951;12.7814;2.0137;15.8718;3.1390;0.0017;3.1373;0.0021;1.0000
2025-11-12T15:04:00.0/2025-11-12T15:05:00.0;18.6363;14.7718;12.7589;2.0130;15.8654;3.1432;0.0018;3.1415;0.0022;1.0000
2025-11-12T15:05:00.0/2025-11-12T15:06:00.0;18.6107;14.7484;12.7361;2.0123;15.8589;3.1474;0.0018;3.1456;0.0023;1.0000
2025-11-12T15:06:00.0/2025-11-12T15:07:00.0;18.5848;14.7246;12.7131;2.0115;15.8523;3.1514;0.0019;3.1496;0.0023;1.0000
2025-11-12T15:07:00.0/2025-11-12T15:08:00.0;18.5587;14.7007;12.6899;2.0108;15.8456;3.1554;0.0019;3.1535;0.0024;1.0000
2025-11-12T15:08:00.0/2025-11-12T15:09:00.0;18.5323;14.6765;12.6665;2.0101;15.8389;3.1593;0.0020;3.1574;0.0025;1.0000
2025-11-12T15:09:00.0/2025-11-12T15:10:00.0;18.5057;14.6522;12.6429;2.0093;15.8321;3.1632;0.0020;3.1612;0.0025;0.5000
2025-11-12T15:10:00.0/2025-11-12T15:11:00.0;18.4788;14.6276;12.6190;2.0085;15.8252;3.1670;0.0021;3.1649;0.0026;0.5000
2025-11-12T15:11:00.0/2025-11-12T15:12:00.0;18.4517;14.6027;12.5950;2.0078;15.8183;3.1706;0.0021;3.1685;0.0027;0.5000
2025-11-12T15:12:00.0/2025-11-12T15:13:00.0;18.4244;14.5777;12.5707;2.0070;15.8113;3.1742;0.0022;3.1721;0.0027;0.5000
2025-11-12T15:13:00.0/2025-11-12T15:14:00.0;18.3967;14.5524;12.5463;2.0062;15.8042;3.1778;0.0022;3.1755;0.0028;0.5000
2025-11-12T15:14:00.0/2025-11-12T15:15:00.0;18.3689;14.5269;12.5216;2.0054;15.7970;3.1812;0.0023;3.1789;0.0029;0.5000
2025-11-12T15:15:00.0/2025-11-12T15:16:00.0;18.3408;14.5012;12.4967;2.0045;15.7898;3.1846;0.0023;3.1822;0.0030;0.5000
2025-11-12T15:16:00.0/2025-11-12T15:17:00.0;18.3124;14.4753;12.4716;2.0037;15.7825;3.1879;0.0024;3.1855;0.0030;0.5000
2025-11-12T15:17:00.0/2025-11-12T15:18:00.0;18.2838;14.4492;12.4463;2.0028;15.7751;3.1911;0.0024;3.1886;0.0031;0.5000
2025-11-12T15:18:00.0/2025-11-12T15:19:00.0;18.2550;14.4228;12.4208;2.0020;15.7677;3.1942;0.0025;3.1917;0.0032;0.5000
2025-11-12T15:19:00.0/2025-11-12T15:20:00.0;18.2259;14.3962;12.3951;2.0011;15.7602;3.1972;0.0025;3.1947;0.0032;0.5000
2025-11-12T15:20:00.0/2025-11-12T15:21:00.0;18.1965;14.3694;12.3692;2.0002;15.7526;3.2002;0.0026;3.1976;0.0033;0.5000
2025-11-12T15:21:00.0/2025-11-12T15:22:00.0;18.1669;14.3424;12.3431;1.9993;15.7449;3.2031;0.0026;3.2004;0.0034;0.5000
2025-11-12T15:22:00.0/2025-11-12T15:23:00.0;18.1371;14.3151;12.3167;1.9984;15.7372;3.2059;0.0027;3.2032;0.0034;0.5000
2025-11-12T15:23:00.0/2025-11-12T15:24:00.0;18.1070;14.2877;12.2902;1.9975;15.7294;3.2086;0.0027;3.2058;0.0035;0.5000
2025-11-12T15:24:00.0/2025-11-12T15:25:00.0;18.0767;14.2600;12.2635;1.9965;15.7215;3.2112;0.0028;3.2084;0.0036;0.5000
2025-11-12T15:25:00.0/2025-11-12T15:26:00.0;18.0462;14.2321;12.2365;1.9956;15.7135;3.2138;0.0028;3.2109;0.0037;0.5000
2025-11-12T15:26:00.0/2025-11-12T15:27:00.0;18.0154;14.2040;12.2094;1.9946;15.7055;3.2162;0.0029;3.2133;0.0037;0.5000
2025-11-12T15:27:00.0/2025-11-12T15:28:00.0;17.9843;14.1757;12.1821;1.9936;15.6974;3.2186;0.0029;3.2157;0.0038;0.5000
2025-11-12T15:28:00.0/2025-11-12T15:29:00.0;17.9531;14.1472;12.1546;1.9927;15.6892;3.2209;0.0030;3.2179;0.0039;0.5000
2025-11-12T15:29:00.0/2025-11-12T15:30:00.0;17.9215;14.1185;12.1268;1.9917;15.6809;3.2231;0.0030;3.2201;0.0039;0.5000
2025-11-12T15:30:00.0/2025-11-12T15:31:00.0;17.8898;14.0895;12.0989;1.9906;15.6726;3.2252;0.0031;3.2222;0.0040;0.5000
2025-11-12T15:31:00.0/2025-11-12T15:32:00.0;17.8578;14.0604;12.0707;1.9896;15.6642;3.2273;0.0031;3.2242;0.0041;0.5000
2025-11-12T15:32:00.0/2025-11-12T15:33:00.0;17.8255;14.0310;12.0424;1.9886;15.6557;3.2293;0.0032;3.2261;0.0041;0.5000
2025-11-12T15:33:00.0/2025-11-12T15:34:00.0;17.7931;14.0014;12.0139;1.9875;15.6471;3.2311;0.0032;3.2279;0.0042;0.5000
2025-11-12T15:34:00.0/2025-11-12T15:35:00.0;17.7603;13.9716;11.9852;1.9865;15.6384;3.2329;0.0033;3.2296;0.0043;0.5000
2025-11-12T15:35:00.0/2025-11-12T15:36:00.0;17.7274;13.9416;11.9563;1.9854;15.6297;3.2346;0.0033;3.2313;0.0043;0.5000
2025-11-12T15:36:00.0/2025-11-12T15:37:00.0;17.6942;13.9114;11.9271;1.9843;15.6209;3.2363;0.0034;3.2329;0.0044;0.5000
2025-11-12T15:37:00.0/2025-11-12T15:38:00.0;17.6608;13.8810;11.8978;1.9832;15.6120;3.2378;0.0034;3.2344;0.0045;0.5000
2025-11-12T15:38:00.0/2025-11-12T15:39:00.0;17.6271;13.8504;11.8683;1.9821;15.6030;3.2392;0.0035;3.2358;0.0046;0.5000
